instruction,response,text
"Ginn mir d'Detailer iwwer d'Rees fir 2 Persounen a Kalabrien, déi Luxairtours den 4. Dezember 2010 ugebueden huet.","D'Rees fir 2 Persounen a Kalabrien, déi Luxairtours den 4. Dezember 2010 ugebueden huet, war eng Woch 'all inclusive' am 3,5-Stären-Hotel Rocca Nettuno Garden zu Lamezia Terme. De Präis war 955 € pro Person fir 1 Woche im Doppelzimmer.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Detailer iwwer d'Rees fir 2 Persounen a Kalabrien, déi Luxairtours den 4. Dezember 2010 ugebueden huet.

###Response: D'Rees fir 2 Persounen a Kalabrien, déi Luxairtours den 4. Dezember 2010 ugebueden huet, war eng Woch 'all inclusive' am 3,5-Stären-Hotel Rocca Nettuno Garden zu Lamezia Terme. De Präis war 955 € pro Person fir 1 Woche im Doppelzimmer."
Wat sinn d'Karaktéristike vun der Regioun Kalabrien?,"Kalabrien ass déi südlichst Regioun vun Italien a bekannt fir seng karibesch-anmutenden Strände, seng ursprünglich Naturlandschaften an den Apennin-Bierger. D'Regioun ass perfekt geeignet fir e Strandurlaub mat (Wander-)Ausflügen an Erkundungstouren ze kombinéieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Karaktéristike vun der Regioun Kalabrien?

###Response: Kalabrien ass déi südlichst Regioun vun Italien a bekannt fir seng karibesch-anmutenden Strände, seng ursprünglich Naturlandschaften an den Apennin-Bierger. D'Regioun ass perfekt geeignet fir e Strandurlaub mat (Wander-)Ausflügen an Erkundungstouren ze kombinéieren."
Ginn mir d'Informatiounen iwwer d'Fluchten op Lamezia Terme mat LuxairTours.,"Ab der Sommersaison 2011 flitt LuxairTours eemol wöchentlich sonntags mat engem Embraer ERJ-145 'Eurojet' op Lamezia Terme (Flugzeit: 2 Stonnen, 20 Minutten).","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Informatiounen iwwer d'Fluchten op Lamezia Terme mat LuxairTours.

###Response: Ab der Sommersaison 2011 flitt LuxairTours eemol wöchentlich sonntags mat engem Embraer ERJ-145 'Eurojet' op Lamezia Terme (Flugzeit: 2 Stonnen, 20 Minutten)."
Wat sinn d'Preise fir e Séjour am Hotel Rocca Nettuno Garden?,De Präis fir e Séjour am Hotel Rocca Nettuno Garden war 955 € pro Person fir 1 Woche im Doppelzimmer mat All inclusive. De Gesamtwert vun der Flugreise war 1910 €.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Preise fir e Séjour am Hotel Rocca Nettuno Garden?

###Response: De Präis fir e Séjour am Hotel Rocca Nettuno Garden war 955 € pro Person fir 1 Woche im Doppelzimmer mat All inclusive. De Gesamtwert vun der Flugreise war 1910 €."
"Wat muss ech machen, fir bei dem Viva-Vakanz-Spiel matzemaachen an e Séjour a Kalabrien ze gewannen?",Ech muss einfach eng SMS mam Stéchwuert 'Kalabrien' op de 62468 schécken oder an der Revue vun dëser Woch méi Informatiounen fannen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat muss ech machen, fir bei dem Viva-Vakanz-Spiel matzemaachen an e Séjour a Kalabrien ze gewannen?

###Response: Ech muss einfach eng SMS mam Stéchwuert 'Kalabrien' op de 62468 schécken oder an der Revue vun dëser Woch méi Informatiounen fannen."
Wann huet d'Manon Durbach de Lëtzebuerger Fändel gedroen?,D'Manon Durbach huet de Lëtzebuerger Fändel den 29. Mee 2017 bei der Erëffnungszeremonie vun de klenge Länner zu Serravalle a San Marino gedroen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann huet d'Manon Durbach de Lëtzebuerger Fändel gedroen?

###Response: D'Manon Durbach huet de Lëtzebuerger Fändel den 29. Mee 2017 bei der Erëffnungszeremonie vun de klenge Länner zu Serravalle a San Marino gedroen."
Firwat huet de COSL d'Manon Durbach als Fändeldréierin erausgesicht?,"De COSL huet d'Manon Durbach als Fändeldréierin erausgesicht, well si eng excellent Athletin ass, déi Zukunft representéiert, am Elitekader vum COSL ass an eng Sportzaldotin bei der Arméi ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Firwat huet de COSL d'Manon Durbach als Fändeldréierin erausgesicht?

###Response: De COSL huet d'Manon Durbach als Fändeldréierin erausgesicht, well si eng excellent Athletin ass, déi Zukunft representéiert, am Elitekader vum COSL ass an eng Sportzaldotin bei der Arméi ass."
"Wéi huet d'Manon Durbach op d'Noriicht reagéiert, dass si de Fändel droe géif?","D'Manon Durbach war ganz iwwerrascht an huet direkt gefrot, ob si nach erkläert kritt, wou si muss higoen, fir dass op kee Fall eppes schif geet.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi huet d'Manon Durbach op d'Noriicht reagéiert, dass si de Fändel droe géif?

###Response: D'Manon Durbach war ganz iwwerrascht an huet direkt gefrot, ob si nach erkläert kritt, wou si muss higoen, fir dass op kee Fall eppes schif geet."
"Huet d'Manon Durbach scho gewosst, wat op si zoukënnt, wéi si de Fändel droe géif?","Nee, d'Manon Durbach huet net gewosst, wat op si zoukënnt, well alleguer d'Athleten déi de Fändel droen, eréischt kuerz virum Ufank vun de Feierlechkeeten doriwwer informéiert ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Huet d'Manon Durbach scho gewosst, wat op si zoukënnt, wéi si de Fändel droe géif?

###Response: Nee, d'Manon Durbach huet net gewosst, wat op si zoukënnt, well alleguer d'Athleten déi de Fändel droen, eréischt kuerz virum Ufank vun de Feierlechkeeten doriwwer informéiert ginn."
"Wien huet d'Manon Durbach informéiert, dass si de Fändel droe géif?","Den Alwin de Prins huet d'Manon Durbach informéiert, dass si de Fändel droe géif.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wien huet d'Manon Durbach informéiert, dass si de Fändel droe géif?

###Response: Den Alwin de Prins huet d'Manon Durbach informéiert, dass si de Fändel droe géif."
Wat huet de Lëtzebuerger Ausseminister Jean Asselborn den 11. Abrëll 2020 iwwer d'Situatioun vun de Flüchtlingskanner an de Campen a Griicheland gesot?,"De Lëtzebuerger Ausseminister Jean Asselborn huet gesot, datt et immens schwiereg wier, Flüchtlingskanner wärend der Corona-Kris op Lëtzebuerg ze kréien, an datt all europäescht Land, dat nëmmen e Quäntche Matgefill hätt, sollt elo eng Hand mat upaken.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet de Lëtzebuerger Ausseminister Jean Asselborn den 11. Abrëll 2020 iwwer d'Situatioun vun de Flüchtlingskanner an de Campen a Griicheland gesot?

###Response: De Lëtzebuerger Ausseminister Jean Asselborn huet gesot, datt et immens schwiereg wier, Flüchtlingskanner wärend der Corona-Kris op Lëtzebuerg ze kréien, an datt all europäescht Land, dat nëmmen e Quäntche Matgefill hätt, sollt elo eng Hand mat upaken."
Wie vill Kanner a Jugendlecher wëll Däitschland an enger éischter Phas aus de Flüchtlingslageren a Griicheland ophuelen?,Däitschland wëll an enger éischter Phas 50 Kanner a Jugendlecher aus de Flüchtlingslageren a Griicheland ophuelen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wie vill Kanner a Jugendlecher wëll Däitschland an enger éischter Phas aus de Flüchtlingslageren a Griicheland ophuelen?

###Response: Däitschland wëll an enger éischter Phas 50 Kanner a Jugendlecher aus de Flüchtlingslageren a Griicheland ophuelen."
Wat sinn d'Liewenskonditiounen an de Flüchtlingslageren a Griicheland?,"D'Liewenskonditiounen an de Flüchtlingslageren a Griicheland sinn dacks katastrophal. Eleng zu Lesbos liewe ronn 20.000 Leit an engem Flüchtlingslager, dat fir maximal 3.000 Leit gebaut gouf.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Liewenskonditiounen an de Flüchtlingslageren a Griicheland?

###Response: D'Liewenskonditiounen an de Flüchtlingslageren a Griicheland sinn dacks katastrophal. Eleng zu Lesbos liewe ronn 20.000 Leit an engem Flüchtlingslager, dat fir maximal 3.000 Leit gebaut gouf."
Wat huet de Lëtzebuerger Ausseminister Jean Asselborn iwwer d'Flicht vun den EU-Partner gesot?,"De Lëtzebuerger Ausseminister Jean Asselborn huet gesot, datt d'EU-Partner dëse Kanner aus dem Misär eraus ze hëllefen hunn, an datt et wichteg wier, den EU-Bierger z'erklären, wie géif kommen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet de Lëtzebuerger Ausseminister Jean Asselborn iwwer d'Flicht vun den EU-Partner gesot?

###Response: De Lëtzebuerger Ausseminister Jean Asselborn huet gesot, datt d'EU-Partner dëse Kanner aus dem Misär eraus ze hëllefen hunn, an datt et wichteg wier, den EU-Bierger z'erklären, wie géif kommen."
"Wat geschitt mat de Familljemembere vun de Jugendlechen, déi op Lëtzebuerg kommen?",Fir all Jugendleche géifen herno eng véier bis fënnef Familljememberen nokommen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat geschitt mat de Familljemembere vun de Jugendlechen, déi op Lëtzebuerg kommen?

###Response: Fir all Jugendleche géifen herno eng véier bis fënnef Familljememberen nokommen."
"Ginn déi zwee Nimm, déi den Zeien an senger eidesstattlecher Erklärung genannt huet, an déi am Zesummenhang mat dem Attentat op Héichspannungsmasten 1985 um Stafelter stinn.","Den Zeien huet zwee Nimm genannt, déi bis elo net bekannt waren. Ee vun deenen zwee Männer gouf spéider vum Mann erkannt: Et war den Armurier vun der Police - e Mann, dee sech Joren dono d'Liewe geholl huet.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn déi zwee Nimm, déi den Zeien an senger eidesstattlecher Erklärung genannt huet, an déi am Zesummenhang mat dem Attentat op Héichspannungsmasten 1985 um Stafelter stinn.

###Response: Den Zeien huet zwee Nimm genannt, déi bis elo net bekannt waren. Ee vun deenen zwee Männer gouf spéider vum Mann erkannt: Et war den Armurier vun der Police - e Mann, dee sech Joren dono d'Liewe geholl huet."
Wat ass d'Verbindung tëscht dem fréieren Member vun der Brigade mobile an dem Attentat op Héichspannungsmasten 1985 um Stafelter?,"De fréieren Member vun der Brigade mobile huet an enger eidesstattlecher Erklärung festgehalen, dass um Verluerekascht eng Kéier zwee Policebeamte mat engem banaliséierte Won bei d'Policegebai bäigefuer sinn, wéi grad den deemolege Chef vun der Police criminelle, Romain Nettgen, erauskoum.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Verbindung tëscht dem fréieren Member vun der Brigade mobile an dem Attentat op Héichspannungsmasten 1985 um Stafelter?

###Response: De fréieren Member vun der Brigade mobile huet an enger eidesstattlecher Erklärung festgehalen, dass um Verluerekascht eng Kéier zwee Policebeamte mat engem banaliséierte Won bei d'Policegebai bäigefuer sinn, wéi grad den deemolege Chef vun der Police criminelle, Romain Nettgen, erauskoum."
"Wéini gouf den deemolege Justizminister Luc Frieden driwwer informéiert, dass de Policechef Pierre Reuland Afloss op d'Enquête wollt huelen?","Den deemolege Justizminister Luc Frieden gouf spéitstens am November 2007 driwwer informéiert, dass de Policechef Pierre Reuland Afloss op d'Enquête wollt huelen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini gouf den deemolege Justizminister Luc Frieden driwwer informéiert, dass de Policechef Pierre Reuland Afloss op d'Enquête wollt huelen?

###Response: Den deemolege Justizminister Luc Frieden gouf spéitstens am November 2007 driwwer informéiert, dass de Policechef Pierre Reuland Afloss op d'Enquête wollt huelen."
Wat war d'Reaktioun vun der DP op dem Oppositiounsbriefing vum Donneschdeg zu der Affär Bommeleeër?,De President Claude Meisch huet dobäi engersäits d'Forces de l'ordre vun där Zäit an anerersäits d'Regierungen zanterhier kritiséiert.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war d'Reaktioun vun der DP op dem Oppositiounsbriefing vum Donneschdeg zu der Affär Bommeleeër?

###Response: De President Claude Meisch huet dobäi engersäits d'Forces de l'ordre vun där Zäit an anerersäits d'Regierungen zanterhier kritiséiert."
Wéi gouf den Armurier vun der Police identifizéiert?,"Den Armurier vun der Police gouf vum Mann erkannt, dee sech Joren dono d'Liewe geholl huet. Den Zeien hat e puer Deeg virum Attentat um Stafelter zwee Verdächteger gesinn, wéi si Sprengstoff un engem vun deenen zwee Pylônen ubruecht hätten.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi gouf den Armurier vun der Police identifizéiert?

###Response: Den Armurier vun der Police gouf vum Mann erkannt, dee sech Joren dono d'Liewe geholl huet. Den Zeien hat e puer Deeg virum Attentat um Stafelter zwee Verdächteger gesinn, wéi si Sprengstoff un engem vun deenen zwee Pylônen ubruecht hätten."
"Wat ass de Problem mat de BLACKBERRY-Telefonen an Indien, deen 2010 opkoum?","An Indien hu se e Problem mat Apparater vu BLACKBERRY, well d'Firma RESEARCH IN MOTION (RIM) net genuch Zäit huet fir de Problem mat de verschlësselter Iwwerdroung an de Grëff ze kréien, wat d'Privatsphär vum Client duerch d'Verschlësselung respektéiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Problem mat de BLACKBERRY-Telefonen an Indien, deen 2010 opkoum?

###Response: An Indien hu se e Problem mat Apparater vu BLACKBERRY, well d'Firma RESEARCH IN MOTION (RIM) net genuch Zäit huet fir de Problem mat de verschlësselter Iwwerdroung an de Grëff ze kréien, wat d'Privatsphär vum Client duerch d'Verschlësselung respektéiert."
